,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
148,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,78,2009-01-01,0.652,0.698,10,-4.667,0,0.00112,0.000115,0.0886,0.47,96.021,202067,4
149,6OEolOOk9Gh9bqkdpfIOl0,Ridin' Solo,Jason Derulo,65,2010-02-26,0.442,0.83,9,-4.02,1,0.128,0.0,0.129,0.578,89.338,215747,4
150,4X3FiBn7cd88I3MVtph9By,Forever,Chris Brown,0,2007,0.669,0.822,11,-4.288,1,0.0339,0.000142,0.231,0.43,120.011,277107,4
151,6HkjpGIOHv4y0IBAxUbE5z,Just Dance,Colby O'Donis,0,2008-01-01,0.822,0.737,1,-4.542,0,0.0261,4.19e-05,0.18,0.753,118.994,241933,4
152,5OMwQFBcte0aWFJFqrr5oj,TiK ToK,Kesha,0,2010,0.755,0.832,2,-2.741,0,0.0746,1.27e-06,0.291,0.735,120.032,199693,4
153,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,76,2016-05-06,0.666,0.83,0,-5.715,1,0.0123,0.0,0.191,0.702,113.03,236002,4
154,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,76,2015-04-07,0.688,0.702,7,-4.792,0,0.0215,0.0,0.128,0.74,94.006,192191,4
155,5AhDb4oM6f4YmHPXW123Fg,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",Dan Tyminski,0,2000-01-01,0.568,0.308,5,-13.063,1,0.69,0.0,0.104,0.721,85.917,190000,4
156,0x5EMnC2M9pDTAAStksrDt,"I'll Fly Away - From “O Brother, Where Art Thou” Soundtrack",Alison Krauss,0,2000-01-01,0.684,0.253,2,-13.561,1,0.985,0.0317,0.118,0.521,102.94,237867,4
157,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,81,2014-12-02,0.578,0.866,1,-3.804,1,0.00701,0.0,0.257,0.619,128.038,199080,4
158,3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Travis Tritt,71,2000-10-01,0.595,0.653,7,-4.935,1,0.246,0.0,0.264,0.542,128.93,241533,4
159,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,71,2001-10-16,0.491,0.802,4,-7.106,1,0.25,0.0,0.387,0.472,119.25,248907,4
160,0PGwM5vdr5fMejx0IIAYXj,I Want You Back,The Jackson 5,0,1999-01-01,0.674,0.584,8,-8.204,1,0.466,0.00195,0.187,0.96,98.293,180893,4
161,70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,75,1973-11-07,0.331,0.55,0,-6.483,1,0.605,3.96e-06,0.192,0.429,177.734,339000,3
162,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,80,1974-04-15,0.596,0.605,7,-12.145,1,0.181,0.000331,0.0863,0.886,97.798,283800,4
163,6fTdcGsjxlAD9PSkoPaLMX,Sunday Candy,Donnie Trumpet & The Social Experiment,63,2015-06-30,0.511,0.596,0,-6.56,1,0.53,0.0,0.0798,0.554,158.063,226014,4
164,5OA2EQqiP7r7Zcl6nw8ICW,I Need A Dollar,Aloe Blacc,0,2010-09-28,0.84,0.481,8,-7.152,0,0.199,0.0,0.0857,0.96,95.513,244386,4
165,0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),Rihanna,79,2016-04-29,0.631,0.927,9,-2.787,0,0.199,0.119,0.148,0.465,123.962,222160,4
166,6bJuuCtXYiwOcKT9s8uRh8,California Girls - Remix/Remastered 2001,The Beach Boys,58,1965-07-05,0.503,0.62,11,-6.069,1,0.471,0.0,0.159,0.713,116.599,160360,4
167,0mG66FLhO0iZ6XCAGdjpax,Elvira,The Oak Ridge Boys,59,1981-01-01,0.825,0.285,8,-17.491,1,0.188,0.00131,0.0539,0.86,126.946,225627,4
168,4i3MgUew8ynhf49Qwr4IP4,Jai Ho,Mahalakshmi Iyer,38,2013-01-01,0.733,0.795,9,-6.748,1,0.213,0.0001,0.0989,0.299,136.977,319347,4
169,359krpyCKcFF8SFvqWES9L,Wagon Wheel,Old Crow Medicine Show,31,2004-02-10,0.621,0.403,9,-8.211,1,0.581,0.0,0.114,0.634,145.523,232133,4
170,4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),T.I.,71,2006-09-13,0.771,0.68,11,-5.881,0,0.277,1.18e-05,0.682,0.808,119.952,276160,4
171,16QN8cBubEq706vNtPpOME,Love So Soft,Kelly Clarkson,55,2017-10-27,0.808,0.581,11,-5.43,1,0.0053,1.19e-05,0.0828,0.758,130.012,172427,4
172,28efjJXBm1CuCmqle5HK2w,Just To See You Smile,Tim McGraw,45,2014-02-04,0.492,0.823,6,-8.526,1,0.127,0.0,0.0523,0.702,94.342,215173,4
173,2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,70,2009-09-07,0.839,0.804,1,-2.513,1,0.0192,0.0,0.331,0.888,122.973,239987,4
174,16fzReMJmcLlBccnZCTZNS,Every Breath You Take,The Police,0,2002-01-01,0.825,0.449,1,-9.859,1,0.574,0.0034,0.0726,0.738,117.399,251347,4
175,7lX0IsKQ5ubVvowy0sGLBP,Shout,The Isley Brothers,0,2009-03-26,0.448,0.825,10,-6.881,1,0.55,0.0,0.933,0.612,137.297,270133,4
176,4u26EevCNXMhlvE1xFBJwX,If I Die Young,The Band Perry,68,2010-01-01,0.606,0.497,4,-6.611,1,0.348,0.0,0.275,0.362,130.739,222773,4
177,4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,Justin Bieber,74,2010-03-23,0.72,0.607,1,-4.168,1,0.0543,0.0,0.113,0.828,121.223,201947,4
178,3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,Black Eyed Peas,68,2009-01-01,0.867,0.857,9,-5.892,1,0.13,0.00171,0.13,0.402,130.048,251440,4
179,5xP3GDhXolpbFplyOOmgQI,Waiting On the World to Change,John Mayer,0,2007-10-15,0.577,0.756,2,-5.82,1,0.159,0.000232,0.249,0.663,176.75,201173,4
180,6hs3SDnbO3f6VQuPO4KBEb,Send Me on My Way,Rusted Root,69,1996-11-12,0.5,0.681,0,-9.556,1,0.114,4.01e-05,0.139,0.745,119.46,263333,4
181,4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,73,2008-11-17,0.508,0.72,11,-5.908,0,0.272,0.0,0.0563,0.472,79.983,261640,4
182,2y5aJvzXhHPA94U5GFAcXe,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,64,2017-02-10,0.734,0.442,0,-8.432,1,0.0594,1.63e-05,0.213,0.0973,117.967,245653,4
183,1XpYodsD36XN7ygcdF7mJJ,The A Team,Ed Sheeran,65,2011-09-09,0.642,0.289,9,-9.918,1,0.669,0.0,0.18,0.407,84.996,258373,4
184,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,81,2012,0.72,0.791,1,-4.689,1,0.0384,0.0,0.157,0.756,102.071,175427,4
185,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),Janelle Monáe,73,2012-02-21,0.378,0.638,10,-5.576,1,0.02,7.66e-05,0.0849,0.735,184.086,250627,4
186,3AGOgQzp0YcPH41u9p7dOp,Glad You Came,The Wanted,63,2012-01-01,0.61,0.841,7,-4.579,0,0.056,9.85e-06,0.118,0.431,126.889,198187,4
187,77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia),Sia,60,2011-08-31,0.604,0.788,0,-3.673,0,0.0678,0.153,0.127,0.301,126.06,245040,4
188,1Pofof4ZYVI6GDM0IFGvBk,Live Your Life - Radio Edit,Crystal Lake,0,2015-06-08,0.485,0.853,6,-3.192,0,0.0057,0.00155,0.0842,0.304,130.054,180923,4
189,29VZKgZvAjFRxxBnctjqOn,rockstar,21 Savage,0,2017-09-15,0.552,0.503,5,-6.759,0,0.138,0.000555,0.143,0.141,159.706,218480,4
190,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),Bruno Mars,74,2010-04-27,0.688,0.853,10,-5.814,1,0.386,0.0,0.0862,0.743,103.993,268320,4
191,7IHOIqZUUInxjVkko181PB,Stay With Me,Sam Smith,0,2014-01-01,0.5,0.418,0,-6.535,1,0.566,0.000193,0.11,0.176,84.899,172724,4
192,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Nicki Minaj,72,2012-06-15,0.602,0.843,0,-4.831,1,0.000688,5.27e-05,0.0682,0.526,128.003,227987,4
193,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Christina Aguilera,77,2012,0.673,0.758,7,-3.632,1,0.039,0.0,0.341,0.542,135.956,229507,4
194,4VC5nFbYO4avKksJ9jN4pY,Just Give Me a Reason (feat. Nate Ruess),Nate Ruess,0,2012-09-14,0.778,0.547,2,-7.273,1,0.346,0.000302,0.132,0.441,95.002,242733,4
195,5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,Alicia Keys,70,2009-12-15,0.484,0.368,6,-7.784,1,0.74,3.82e-05,0.118,0.142,92.923,216480,4
196,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,75,2002-04-30,0.56,0.825,11,-3.862,1,0.323,0.0,0.161,0.268,94.931,237493,4
197,3DEUviTtgRz6r3MdrUx0OL,Drift Away,Dobie Gray,0,2008-04-21,0.516,0.318,11,-14.061,1,0.51,0.0,0.125,0.525,76.199,233707,4
198,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,80,1984-11-05,0.508,0.834,2,-6.205,1,0.0183,0.0,0.0732,0.774,139.131,216053,4
199,0TF3F5Lw5apoD1zvR8LikO,Jessie's Girl,Rick Springfield,59,1999-03-20,0.687,0.704,2,-7.923,1,0.0745,0.0,0.0924,0.843,131.704,192867,4
200,2w7O4XCRoIJrwF1NqKL9TM,Take It All Back 2.0,Judah & the Lion,60,2017-03-10,0.441,0.802,0,-6.411,1,0.0104,6.25e-05,0.123,0.783,148.023,218356,4
201,11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,75,2006-01-01,0.563,0.592,9,-4.571,1,0.209,5.08e-05,0.132,0.136,104.016,267933,4
202,6j7hih15xG2cdYwIJnQXsq,Not Over You,Gavin DeGraw,66,2011-09-16,0.63,0.894,10,-4.592,1,0.255,0.0,0.181,0.364,142.051,218520,4
203,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,78,2005-09-13,0.64,0.743,10,-4.08,1,0.269,0.0,0.101,0.361,122.035,262533,4
204,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,78,2005-01-01,0.656,0.291,2,-10.572,1,0.872,0.0,0.114,0.298,103.971,232533,4
205,5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Maroon 5,0,2002-06-25,0.524,0.711,0,-5.494,0,0.0567,0.0,0.134,0.539,203.867,257133,4
206,7MapZTlRqFfUteNcghsTwf,Keep Your Head Up,Andy Grammer,0,2011-01-01,0.666,0.78,7,-5.177,1,0.044,0.0,0.128,0.795,90.004,190480,4
207,2Oj5BXOY01EDuJhVYNlEoq,Safe And Sound,Capital Cities,0,2013-01-01,0.652,0.783,0,-4.829,1,0.000189,0.0173,0.0889,0.836,117.952,192693,5
208,5KYoPa5akZxiCn38xelbqI,Manic Monday,The Bangles,51,1986-03-18,0.685,0.571,2,-11.623,1,0.335,2.38e-06,0.214,0.869,121.737,184173,4
209,1NrJYpdAi7uosDRPmSYrsG,Apologize,OneRepublic,68,2007-01-01,0.593,0.74,8,-6.12,1,0.363,2.22e-05,0.102,0.502,118.008,208107,4
210,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,81,1982-04-08,0.671,0.373,9,-18.064,1,0.257,8.01e-05,0.0481,0.732,92.718,295893,4
211,0nnxf8p851ZR49KFnGWVsB,Say Hey (I Love You),Cherine Tanya Anderson,0,2008-01-01,0.738,0.983,5,-4.374,0,0.038,5.93e-06,0.183,0.957,92.998,235760,4
212,4nYsmWkuTaowTMy4gskmBw,What Lovers Do (feat. SZA),SZA,0,2017-11-03,0.792,0.612,5,-5.212,0,0.0805,3.83e-06,0.0852,0.42,109.959,199849,4
213,15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,70,2017-01-13,0.646,0.644,2,-6.763,1,0.0243,0.0,0.0888,0.251,99.999,221520,4
214,6hdkw1wzhIRYPlYDUtCY5m,Love Me Now,John Legend,54,2016-10-07,0.416,0.773,8,-3.784,1,0.572,0.0,0.105,0.716,122.65,210307,4
215,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,The Weeknd,74,2014-08-25,0.472,0.714,1,-4.389,0,0.00937,0.0,0.0764,0.24,98.992,236133,4
216,2l8w0zZVn4AZNuzrht7MRT,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,51,2015-11-13,0.475,0.606,8,-6.646,1,0.247,0.0,0.125,0.282,94.994,252534,4
217,0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,Big Sean,67,2012-06-15,0.571,0.873,0,-3.382,0,0.0811,0.0,0.361,0.613,139.691,229467,4
218,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,79,2015-11-13,0.73,0.703,0,-5.672,0,0.109,0.0,0.0657,0.595,138.113,192120,4
219,7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),BloodPop®,69,2017-08-17,0.743,0.735,8,-5.337,1,0.00389,0.0,0.304,0.631,104.979,189467,4
220,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,83,2015-11-13,0.609,0.378,4,-9.828,1,0.835,0.0,0.28,0.515,100.418,233720,4
221,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,80,2015-11-13,0.654,0.76,0,-3.669,0,0.0797,0.0,0.299,0.41,99.945,200787,4
222,2IjyFRCRn8x1bEquOM3vxg,Purpose,Justin Bieber,66,2015-11-13,0.481,0.285,0,-10.848,1,0.9,0.0,0.123,0.316,130.029,210160,4
223,4AMnUGvZUVJgDuY7rOPzUZ,Get Used To It,Justin Bieber,53,2015-11-13,0.687,0.705,9,-8.453,0,0.0339,0.0,0.164,0.449,110.048,238133,4
224,2GCKWEsbb0Xo1oodTOKVi1,Heartbreaker,Justin Bieber,59,2014-05-13,0.568,0.517,6,-7.316,0,0.146,0.0,0.343,0.578,104.443,262840,4
225,3rLIv187BhjyweFe89SgLn,Somebody To Love,Justin Bieber,68,2010-01-01,0.714,0.833,5,-5.239,1,0.00249,0.0,0.298,0.663,129.964,220920,4
226,1qXDjWPzxa02VClFJmu6nx,Home To Mama,Cody Simpson,0,2014-11-25,0.688,0.296,2,-11.064,1,0.95,0.000166,0.115,0.478,89.091,203267,4
227,762UXiwEHYY97VL45sAUPR,2U,Justin Bieber,62,2017-06-09,0.551,0.651,8,-5.828,0,0.225,0.0,0.224,0.562,144.875,194907,4
228,7CUYHcu0RnbOnMz4RuN07w,Despacito (Featuring Daddy Yankee),Daddy Yankee,60,2017-01-13,0.659,0.802,2,-4.79,1,0.208,0.0,0.123,0.863,177.936,228200,4
229,0171XsIM2xyeXRr6wsugEI,Boyfriend,Justin Bieber,0,2012-01-01,0.717,0.55,10,-6.019,0,0.0358,0.00196,0.126,0.332,96.976,171333,4
230,61uyGDPJ06MkxJtHgPmuyO,Company,Justin Bieber,69,2015-11-13,0.59,0.797,4,-4.901,0,0.132,0.0,0.0846,0.425,94.948,208120,4
231,0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now,Justin Bieber,0,2015-11-13,0.432,0.74,7,-5.053,1,0.0342,6.59e-06,0.14,0.193,139.42,242520,4
232,3jHCXrZNz8fQEEf4BpWCAj,Purpose,Justin Bieber,0,2015-11-13,0.481,0.285,0,-10.848,1,0.9,0.0,0.123,0.316,130.029,210160,4
233,7vldwy3gdhmPRKWSCi8H61,The Feeling,Halsey,0,2015-11-13,0.525,0.809,1,-6.185,0,0.0819,1.22e-06,0.0971,0.21,127.073,244907,4
234,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),MØ,0,2016-07-22,0.608,0.798,6,-5.092,0,0.0736,0.0,0.156,0.501,92.943,185352,4
235,10SDxx0CFWGqgVVBeX22TP,No Pressure,Big Sean,0,2015-11-13,0.644,0.595,1,-6.877,1,0.121,0.0,0.279,0.554,148.889,286853,3
236,5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,Jaden,71,2011-01-01,0.739,0.807,0,-5.063,1,0.0181,0.0,0.295,0.632,97.048,227853,4
237,4yWCzA44dQyp0SoeM81bUb,Life Is Worth Living,Justin Bieber,59,2015-11-13,0.558,0.296,10,-9.18,1,0.907,0.0,0.108,0.463,76.04,234787,4
238,67T6l4q3zVjC5nZZPXByU8,Whatcha Say,Jason Derulo,66,2010-02-24,0.615,0.711,11,-5.507,1,0.0444,0.0,0.145,0.711,144.036,221253,4
239,1TEjSXPdAakDotj2Wji3PU,Hot N Cold,Katy Perry,69,2008-06-17,0.706,0.841,7,-3.956,1,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
240,3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,77,2009-01-01,0.512,0.662,3,-6.797,1,0.0275,0.0,0.118,0.472,180.114,228347,4
241,1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,Ludacris,60,2010-01-01,0.666,0.899,8,-4.676,1,0.00155,0.0,0.0677,0.629,122.05,186267,4
242,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,77,2007-07-23,0.762,0.661,1,-6.075,0,0.15,0.0,0.256,0.769,130.009,225373,4
243,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Adam Levine,81,2011-11-11,0.646,0.795,9,-3.293,1,0.0319,0.0,0.267,0.796,89.99,210960,4
244,2SnNaoNhMjC1WRMTWD8qTX,Mark My Words,Justin Bieber,57,2015-11-13,0.383,0.256,0,-8.572,1,0.88,2.69e-06,0.169,0.519,114.188,134347,4
245,5cy3CNTBZbX8vZUIsu4p7K,Payphone - Edit,Wiz Khalifa,48,2012-01-01,0.741,0.783,4,-4.791,1,0.015,0.0,0.302,0.534,110.002,231373,4
246,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,70,2010-01-01,0.719,0.798,10,-4.582,1,0.0162,2.34e-06,0.134,0.591,120.011,227741,4
247,0V8FYVlBFuXXTIvRnMbZyS,The Climb,Miley Cyrus,65,2009-01-01,0.327,0.588,4,-6.611,1,0.0834,0.0,0.104,0.329,161.074,236067,4
248,5AyL2kgLtTWEu3qO3B9SqK,Like A G6,DEV,73,2010-01-01,0.435,0.837,3,-8.126,1,0.00676,0.0,0.117,0.778,124.913,216893,4
249,5BoIP8Eha5hwmRVURkC2Us,In My Head,Jason Derulo,61,2010-02-24,0.762,0.748,0,-4.15,0,0.0266,0.0,0.348,0.851,110.009,199027,4
250,44hOGg1uFg1XJZGZYNwYmM,Tainted Love,Soft Cell,0,1986-01-01,0.569,0.402,0,-10.151,1,0.438,0.0,0.134,0.696,144.635,162507,4
251,3cySlItpiPiIAzU3NyHCJf,Problem,Iggy Azalea,0,2014-01-01,0.66,0.798,1,-5.326,0,0.0226,2.2e-05,0.103,0.627,103.022,193987,4
252,6T506SFlFUVVNvnmCiVZR0,Dangerous Woman,Ariana Grande,0,2016-03-11,0.662,0.618,7,-5.26,1,0.0537,0.0,0.355,0.261,134.022,235947,3
253,0RPtk7brObnK3uzTbixenA,Start of Something New,Disney,36,2006-01-01,0.665,0.762,7,-6.371,1,0.301,0.0,0.0891,0.229,103.974,199093,4
254,5t5LFepMdws4nudg1EiWdd,We're All In This Together,Disney,49,2006-01-01,0.758,0.941,6,-6.356,1,0.0482,0.0,0.605,0.824,116.005,231427,4
255,0moS6k1E4YNbkG4Dxet8ZH,Gotta Go My Own Way,Disney,52,2007-01-01,0.432,0.69,9,-4.772,1,0.0927,4.31e-05,0.184,0.264,88.797,222493,4
256,5jrdCoLpJSvHHorevXBATy,Dark Horse,Juicy J,73,2013-10-18,0.645,0.585,6,-6.122,1,0.00314,0.0,0.165,0.353,131.931,215672,4
257,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,80,1987-06-02,0.709,0.824,1,-8.824,1,0.207,0.000307,0.0888,0.867,118.818,291293,4
258,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,81,2013-11-25,0.6,0.663,3,-5.802,1,0.225,0.0,0.119,0.286,121.07,245493,4
259,5ifX6jfT33QWKP9DE0YRG8,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,0,2012-11-12,0.711,0.807,1,-8.817,1,0.206,0.000387,0.0854,0.861,118.819,290427,4
260,6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,62,2006-01-01,0.676,0.861,1,-3.645,1,0.0512,0.0,0.0613,0.681,124.031,174120,3
261,2gOlrge3YTmYPwsCGgU62K,Every time we touch,Cascada,0,2006,0.633,0.976,8,-5.362,1,0.00281,1.29e-05,0.382,0.493,142.027,197124,4
262,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,77,1983-08-08,0.701,0.944,4,-2.986,1,0.0755,0.0,0.601,0.792,128.993,197707,4
263,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,*NSYNC,70,2000-03-21,0.61,0.926,8,-4.843,0,0.031,0.0012,0.0821,0.861,172.638,200400,4
264,2zjt2hHBbiv5SuxYg8Z7eP,Girls Just Want to Have Fun,Cyndi Lauper,64,2014-03-28,0.707,0.788,6,-5.269,1,0.214,0.000571,0.308,0.746,120.465,238120,4
265,3b0EOvScbZUc0qJx0E1L2z,I Want You Back,The Jackson 5,0,1969-12-18,0.639,0.548,8,-13.534,1,0.29,9.68e-05,0.366,0.887,98.359,176333,4
266,3zByVQLvdXUaDTubfWkpCk,Sweet Caroline,Neil Diamond,0,1969,0.529,0.127,11,-16.066,1,0.611,0.000109,0.237,0.578,63.05,203573,4
267,4myBMnNWZlgvVelYeTu55w,Brown Eyed Girl,Van Morrison,0,1999-04-29,0.478,0.678,7,-7.032,1,0.29,0.0,0.577,0.892,151.466,182960,4
268,5EU1mh0C4Km3k6vGvIDN2J,Summer Of '69,Bryan Adams,0,2002-01-01,0.497,0.852,2,-5.517,1,0.0155,0.0,0.0793,0.713,138.8,212933,4
269,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Kelly Clarkson,71,2004-01-17,0.662,0.741,0,-5.406,1,0.00165,0.0303,0.114,0.404,131.0,188960,4
270,22Lg6vvMS2JC07aAjsGvtU,Hot N Cold,Katy Perry,52,2008-09-09,0.702,0.839,7,-3.992,1,8.1e-05,0.0,0.072,0.856,132.007,223227,4
271,6nYoTBmGFNgfTyRC8x1Fvp,TiK ToK,Kesha,0,2010,0.755,0.832,2,-2.741,0,0.0746,1.27e-06,0.291,0.735,120.032,199693,4
272,3NLnwwAQbbFKcEcV8hDItk,Perfect,One Direction,76,2015-11-13,0.647,0.823,2,-5.231,1,0.0598,0.0,0.119,0.396,99.933,230333,4
273,47ltkdjKBMHelkhJavYLQ4,Lego House,Ed Sheeran,19,2011-09-09,0.592,0.637,11,-8.48,1,0.562,0.0,0.13,0.565,159.701,185093,4
274,2OSfEYKhlSsLx6vn4O75RK,I Want You Back,The Jackson 5,61,1971-01-01,0.667,0.669,8,-6.264,1,0.441,0.0023,0.215,0.947,98.264,178493,4
275,2giHiZTf7a3UKkYvENgavP,It Girl,Jason Derulo,35,2011-08-09,0.668,0.718,1,-4.736,0,0.0165,0.0,0.104,0.345,91.993,192200,4
276,2sLwPnIP3CUVmIuHranJZU,Wiggle (feat. Snoop Dogg),Snoop Dogg,58,2013-09-10,0.697,0.621,9,-6.886,0,0.0802,0.0,0.162,0.721,81.946,193296,4
277,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,63,2016-12-02,0.495,0.762,8,-3.842,1,0.591,0.0,0.0763,0.708,123.893,210293,4
278,7t00jJDygiHzPabOYS6AGb,All Summer Long,Kid Rock,49,2008-06-16,0.702,0.875,7,-3.588,1,0.014,0.0,0.0872,0.905,103.002,296960,4
279,4fTHdMTq0Znl3djLI1Typn,Cheerleader (Felix Jaehn Remix) - Radio Edit,Felix Jaehn,49,2015-01-23,0.827,0.576,4,-7.774,1,0.184,0.029,0.0656,0.41,118.04,180021,4
280,7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,Sam Hunt,68,2014-10-27,0.579,0.776,8,-5.365,1,0.0749,0.0,0.239,0.434,136.044,229880,4
281,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,71,2017-02-01,0.732,0.458,5,-7.225,1,0.447,0.0,0.136,0.661,98.938,165387,4
282,67D9O4Oau629qirRXtTWCS,Beautiful Girls,Sean Kingston,66,2008-03-11,0.745,0.666,9,-5.899,1,0.159,0.0,0.302,0.708,129.995,241933,4
283,6iX1f3r7oUJnMbGgQ2gx1j,867-5309 / Jenny,Tommy Tutone,61,1981-12-04,0.584,0.708,5,-10.039,1,0.0264,0.00364,0.112,0.564,137.657,226200,4
284,1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,Natasha Bedingfield,68,2007-04-27,0.721,0.88,9,-3.896,0,0.191,0.0,0.0769,0.655,110.021,202907,4
285,6mghCOaaSvrke0z1EUVUIf,"Hey, Soul Sister",Train,0,2009,0.674,0.89,1,-4.446,0,0.203,0.0,0.0819,0.737,97.02,216773,4
286,1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,1,2015-04-13,0.746,0.754,1,-6.681,1,0.0152,0.0,0.0486,0.764,149.882,206880,4
287,5rwdhliMmo0aAQ08vU0AOZ,Maps,Maroon 5,57,2015-05-18,0.742,0.713,1,-5.522,0,0.0205,0.0,0.059,0.879,120.032,189960,4
288,0sooJd5WbNnnz5k6yO7FIQ,Pompeii,Bastille,0,2013-01-01,0.682,0.714,9,-6.306,1,0.074,0.0,0.278,0.581,127.443,214148,4
289,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,79,2012-01-01,0.471,0.924,8,-3.906,1,0.00301,0.0,0.313,0.725,154.961,177280,4
290,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,Avril Lavigne,75,2002-06-04,0.487,0.9,0,-4.417,1,6.79e-05,0.0,0.358,0.484,149.937,204000,4
291,3941McqnrX9blUEelPxgot,Man! I Feel Like A Woman!,Shania Twain,0,1997-01-01,0.645,0.888,10,-2.667,1,0.615,0.0,0.347,0.727,125.025,232960,4
292,6oDPg7fXW3Ug3KmbafrXzA,Wrecking Ball,Miley Cyrus,0,2013-08-25,0.466,0.403,5,-6.142,1,0.395,0.0,0.111,0.337,119.81,223240,4
293,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,69,2013-07-16,0.551,0.836,10,-3.838,0,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4
294,6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,79,2014-06-25,0.773,0.758,1,-4.993,1,0.0422,0.0,0.305,0.925,144.033,224840,4
295,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,76,2002,0.651,0.663,0,-5.569,0,0.228,0.0,0.0994,0.465,102.0,259453,4
